step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,row_id,hour,day,is_transfer,is_cash_out,orig_txn_count_prior,orig_amount_prior_sum,orig_avg_amount_prior,orig_prev_step,orig_time_since_prev,orig_prev_amount,orig_amount_to_oldbalance_ratio,orig_balance_drop,orig_balance_drop_ratio,orig_amount_vs_prior_avg,dest_txn_count_prior,dest_amount_prior_sum,dest_avg_amount_prior,dest_prev_step,dest_time_since_prev,amount_vs_dest_prior_avg,orig_txn_count_last_1,orig_amount_sum_last_1,orig_txn_count_last_6,orig_amount_sum_last_6,orig_txn_count_last_24,orig_amount_sum_last_24,anomaly_score,anomaly_rank
687,CASH_IN,15783.32,C1222660466,2698533.42,2714316.74,C1922818774,8767438.88,8751655.56,0,0,6318243,15,28,0,0,0,0.0,,,,,0.0058488510399845265,-15783.320000000298,-0.005848851039984637,,27,12407419.79,459534.06629629625,405.0,282.0,0.03434635461786048,0.0,0.0,0.0,0.0,0.0,0.0,0.6109139076205223,3087
691,CASH_IN,75309.86,C91633171,44.0,75353.86,C1780537705,148550.06,73240.2,0,0,6334281,19,28,0,0,0,0.0,,,,,1711.5877272727273,-75309.86,-1711.5877272727273,,6,1049724.5699999998,174954.09499999997,309.0,382.0,0.43045497163127283,0.0,0.0,0.0,0.0,0.0,0.0,0.6109076290284428,3088
683,CASH_OUT,99699.42,C205987310,0.0,0.0,C114178661,15340034.49,15439733.91,0,0,6303339,11,28,0,1,0,0.0,,,,,,0.0,,,6,4252910.57,708818.4283333333,402.0,281.0,0.14065579563785655,0.0,0.0,0.0,0.0,0.0,0.0,0.610903619706826,3089
661,CASH_IN,74323.66,C1211392555,1380219.72,1454543.38,C157627543,12726240.92,12651917.26,0,0,6287345,13,27,0,0,0,0.0,,,,,0.05384915091634831,-74323.65999999992,-0.053849150916348246,,35,15643671.549999999,446962.0442857143,592.0,69.0,0.16628628974251253,0.0,0.0,0.0,0.0,0.0,0.0,0.6108958738079089,3090
673,CASH_IN,400171.14,C765944018,945412.36,1345583.5,C890001051,3204526.88,2804355.74,0,0,6296268,1,28,0,0,0,0.0,,,,,0.4232768228246984,-400171.14,-0.4232768228246984,,26,6348981.44,244191.59384615388,396.0,277.0,1.6387588683831464,0.0,0.0,0.0,0.0,0.0,0.0,0.6108940460744331,3091
664,CASH_IN,180854.05,C1680901435,7700896.54,7881750.58,C1392903457,7491354.84,7310500.79,0,0,6291472,16,27,0,0,0,0.0,,,,,0.023484804536797476,-180854.04000000004,-0.02348480323824738,,19,8631678.149999999,454298.8499999999,356.0,308.0,0.39809488841981444,0.0,0.0,0.0,0.0,0.0,0.0,0.6108892400298069,3092
673,CASH_IN,7878.73,C1708418554,9077020.91,9084899.63,C666511011,6267243.55,6259364.82,0,0,6296314,1,28,0,0,0,0.0,,,,,0.0008679863226182653,-7878.720000000671,-0.0008679852209352981,,18,7500174.05,416676.3361111111,661.0,12.0,0.018908513196437087,0.0,0.0,0.0,0.0,0.0,0.0,0.6108842743128189,3093
681,CASH_IN,258499.92,C131931659,380.0,258879.92,C128432396,1836890.65,1578390.73,0,0,6298128,9,28,0,0,0,0.0,,,,,680.2629473684211,-258499.92,-680.2629473684211,,10,2713157.19,271315.719,400.0,281.0,0.9527642591176224,0.0,0.0,0.0,0.0,0.0,0.0,0.6108762525329873,3094
692,TRANSFER,1937326.72,C874899012,259246.96,0.0,C674394363,3265236.21,5202562.92,0,0,6340169,20,28,1,0,0,0.0,,,,,7.472900434396608,259246.96,1.0,,16,4406956.45,275434.778125,687.0,5.0,7.033704070300036,0.0,0.0,0.0,0.0,0.0,0.0,0.6108695597381233,3095
656,DEBIT,98.75,C1340900978,5929.0,5830.25,C1736451288,7854045.9,7854144.65,0,0,6283257,8,27,0,0,0,0.0,,,,,0.016655422499578344,98.75,0.016655422499578344,,33,12388130.290000001,375397.88757575763,393.0,263.0,0.00026305422398007405,0.0,0.0,0.0,0.0,0.0,0.0,0.6108366265753252,3096
688,CASH_IN,191009.72,C795120711,282.0,191291.72,C459675401,2588441.66,2397431.94,0,0,6326874,16,28,0,0,0,0.0,,,,,677.3394326241134,-191009.72,-677.3394326241134,,16,2977051.28,186065.705,370.0,318.0,1.026571339409377,0.0,0.0,0.0,0.0,0.0,0.0,0.6108291951477152,3097
661,CASH_IN,45938.38,C1611629739,5980160.34,6026098.73,C214528955,22494488.62,22448550.24,0,0,6289392,13,27,0,0,0,0.0,,,,,0.00768179737468377,-45938.390000000596,-0.007681799046879836,,10,1770006.8900000001,177000.689,530.0,131.0,0.25953785976505434,0.0,0.0,0.0,0.0,0.0,0.0,0.6107632526878071,3098
683,TRANSFER,1098441.46,C602853904,0.0,0.0,C61538756,5753268.36,6851709.82,0,0,6301798,11,28,1,0,0,0.0,,,,,,0.0,,,25,8039961.63,321598.4652,369.0,314.0,3.4155681038990235,0.0,0.0,0.0,0.0,0.0,0.0,0.6107612215936944,3099
670,CASH_IN,11939.69,C568554342,1449223.27,1461162.96,C1840141416,7755713.15,7743773.46,0,0,6294572,22,27,0,0,0,0.0,,,,,0.008238682228722425,-11939.689999999944,-0.008238682228722385,,35,9903633.15,282960.9471428571,405.0,265.0,0.04219554012862442,0.0,0.0,0.0,0.0,0.0,0.0,0.61076012453227,3100
687,CASH_IN,37372.45,C1425638179,5407942.78,5445315.23,C1741700493,7950987.59,7913615.14,0,0,6314103,15,28,0,0,0,0.0,,,,,0.006910659287707921,-37372.450000000186,-0.006910659287707956,,25,10249148.600000001,409965.9440000001,330.0,357.0,0.09115988912483909,0.0,0.0,0.0,0.0,0.0,0.0,0.6107479792276981,3101
692,CASH_IN,158498.76,C1304248681,2722710.93,2881209.69,C1727301689,9027086.46,8868587.69,0,0,6341242,20,28,0,0,0,0.0,,,,,0.058213583474320575,-158498.75999999978,-0.058213583474320485,,31,14850992.09,479064.26096774195,594.0,98.0,0.33085072904378604,0.0,0.0,0.0,0.0,0.0,0.0,0.6107325273806723,3102
640,CASH_IN,218999.5,C55959480,1385437.54,1604437.04,C1671841008,11663527.62,11444528.12,0,0,6277420,16,26,0,0,0,0.0,,,,,0.15807244547451774,-218999.5,-0.15807244547451774,,7,11916057.24,1702293.8914285714,587.0,53.0,0.1286496421697283,0.0,0.0,0.0,0.0,0.0,0.0,0.6107169320479188,3103
656,CASH_IN,301526.39,C162748194,7332403.35,7633929.74,C1110733450,4914748.32,4613221.93,0,0,6282580,8,27,0,0,0,0.0,,,,,0.04112244998087838,-301526.3900000006,-0.04112244998087845,,11,5060874.16,460079.4690909091,426.0,230.0,0.6553789296353498,0.0,0.0,0.0,0.0,0.0,0.0,0.6107162911560065,3104
681,TRANSFER,637661.84,C1669718447,114025.52,0.0,C1731831804,7499515.72,8137177.56,0,0,6297463,9,28,1,0,0,0.0,,,,,5.592273028002854,114025.52,1.0,,8,1280596.65,160074.58125,395.0,286.0,3.983529646122376,0.0,0.0,0.0,0.0,0.0,0.0,0.6106877013750297,3105
637,CASH_IN,262941.54,C1786887050,803.0,263744.54,C1808652004,4628645.88,4365704.34,0,0,6274585,13,26,0,0,0,0.0,,,,,327.44899128268986,-262941.54,-327.44899128268986,,40,8856505.33,221412.63325,565.0,72.0,1.1875634020535275,0.0,0.0,0.0,0.0,0.0,0.0,0.6106864407122014,3106
691,CASH_IN,253324.83,C1736428558,215.0,253539.83,C1095846405,79723.97,0.0,0,0,6335648,19,28,0,0,0,0.0,,,,,1178.255023255814,-253324.83,-1178.255023255814,,3,125700.85,41900.28333333333,690.0,1.0,6.045897780325272,0.0,0.0,0.0,0.0,0.0,0.0,0.6106579419024873,3107
686,CASH_OUT,58203.88,C1349959749,28443.0,0.0,C470122126,12602065.19,12660269.07,0,0,6309766,14,28,0,1,0,0.0,,,,,2.046334071652076,28443.0,1.0,,25,15127060.709999999,605082.4284,530.0,156.0,0.09619165467076386,0.0,0.0,0.0,0.0,0.0,0.0,0.6106570342330541,3108
687,TRANSFER,2369790.36,C1046857386,43384.0,0.0,C1428120662,1053053.68,3422844.04,0,0,6316502,15,28,1,0,0,0.0,,,,,54.6236022496773,43384.0,1.0,,14,3439671.6200000006,245690.83000000005,350.0,337.0,9.64541639588258,0.0,0.0,0.0,0.0,0.0,0.0,0.6106510954549293,3109
691,TRANSFER,575472.54,C1809276624,0.0,0.0,C1908782637,10116903.66,10692376.2,0,0,6338425,19,28,1,0,0,0.0,,,,,,0.0,,,5,10469959.879999999,2093991.9759999998,683.0,8.0,0.2748207952063328,0.0,0.0,0.0,0.0,0.0,0.0,0.6106238501195189,3110
661,CASH_IN,544084.29,C1674974070,9882598.51,10426682.81,C1276644788,784695.65,240611.36,0,0,6289801,13,27,0,0,0,0.0,,,,,0.055054780324168,-544084.3000000007,-0.055054781336047694,,10,2110531.33,211053.133,399.0,262.0,2.577949364058955,0.0,0.0,0.0,0.0,0.0,0.0,0.6106081860234633,3111
717,CASH_OUT,61035.02,C1799970951,20427.0,0.0,C1694246418,7023836.74,7084871.75,0,0,6360883,21,29,0,1,0,0.0,,,,,2.9879580946786115,20427.0,1.0,,41,11823746.99,288384.0729268293,381.0,336.0,0.21164490597747473,0.0,0.0,0.0,0.0,0.0,0.0,0.6106008181279815,3112
688,CASH_IN,82051.55,C1750385802,21790674.15,21872725.7,C1467203010,1362884.35,1280832.81,0,0,6324014,16,28,0,0,0,0.0,,,,,0.0037654433926726408,-82051.55000000075,-0.0037654433926726746,,6,1246783.77,207797.295,401.0,287.0,0.39486341725478186,0.0,0.0,0.0,0.0,0.0,0.0,0.6105903907099199,3113
661,TRANSFER,435545.56,C552176773,0.0,0.0,C1997294675,6861645.88,7297191.44,0,0,6288714,13,27,1,0,0,0.0,,,,,,0.0,,,6,7231344.37,1205224.0616666668,401.0,260.0,0.36138140106305017,0.0,0.0,0.0,0.0,0.0,0.0,0.6105823568577272,3114
687,CASH_IN,194640.48,C228429069,159.0,194799.48,C1483508289,1228260.41,1033619.93,0,0,6319379,15,28,0,0,0,0.0,,,,,1224.153962264151,-194640.48,-1224.153962264151,,8,1484736.03,185592.00375,490.0,197.0,1.0487546665113259,0.0,0.0,0.0,0.0,0.0,0.0,0.6105757038504944,3115
690,CASH_IN,261653.82,C1692211441,17563.0,279216.82,C607705065,8083670.53,7822016.71,0,0,6332616,18,28,0,0,0,0.0,,,,,14.89801400671867,-261653.82,-14.89801400671867,,17,9751721.19,573630.658235294,376.0,314.0,0.4561363941128018,0.0,0.0,0.0,0.0,0.0,0.0,0.6105474583635501,3116
644,CASH_IN,104256.09,C679746389,3732992.46,3837248.55,C1673971173,7009743.72,6905487.63,0,0,6279708,20,26,0,0,0,0.0,,,,,0.027928288395203456,-104256.08999999985,-0.027928288395203418,,49,12265256.21,250311.3512244898,540.0,104.0,0.41650564183363276,0.0,0.0,0.0,0.0,0.0,0.0,0.6105435730509088,3117
661,CASH_OUT,77996.37,C454722713,10094.0,0.0,C1914235847,8798510.97,8876507.35,0,0,6287489,13,27,0,1,0,0.0,,,,,7.727003170200119,10094.0,1.0,,34,10917874.780000001,321113.9641176471,403.0,258.0,0.24289311184058107,0.0,0.0,0.0,0.0,0.0,0.0,0.610530762931785,3118
709,CASH_IN,347848.67,C1151510334,333125.32,680973.99,C1901905414,8122242.91,7774394.24,0,0,6355899,13,29,0,0,0,0.0,,,,,1.0441976310897052,-347848.67,-1.0441976310897052,,15,7528396.6,501893.10666666663,400.0,309.0,0.6930732169450265,0.0,0.0,0.0,0.0,0.0,0.0,0.6105188363881686,3119
695,CASH_IN,276960.38,C858426476,6404158.25,6681118.63,C209940312,9004819.77,8727859.39,0,0,6350455,23,28,0,0,0,0.0,,,,,0.043246960675901475,-276960.3799999999,-0.043246960675901454,,2,519184.41000000003,259592.20500000002,399.0,296.0,1.0669056106673156,0.0,0.0,0.0,0.0,0.0,0.0,0.6105135162452343,3120
692,CASH_OUT,15425.92,C715913774,0.0,0.0,C311901651,8105488.85,8120914.76,0,0,6340341,20,28,0,1,0,0.0,,,,,,0.0,,,42,11855430.29,282272.14976190473,276.0,416.0,0.054649103756823664,0.0,0.0,0.0,0.0,0.0,0.0,0.6104922192086083,3121
687,CASH_IN,135091.66,C480319111,16375155.18,16510246.84,C2144009959,4373706.24,4238614.58,0,0,6318779,15,28,0,0,0,0.0,,,,,0.008249794186072563,-135091.66000000015,-0.008249794186072572,,13,5343518.4,411039.8769230769,550.0,137.0,0.32865828252785656,0.0,0.0,0.0,0.0,0.0,0.0,0.6104553218155779,3122
698,CASH_OUT,211637.35,C1615404977,0.0,0.0,C690794707,8181040.72,8392678.07,0,0,6351119,2,29,0,1,0,0.0,,,,,,0.0,,,8,7996053.460000001,999506.6825000001,428.0,270.0,0.21174180593835099,0.0,0.0,0.0,0.0,0.0,0.0,0.6104480129256299,3123
688,TRANSFER,82996.15,C899134040,236863.75,153867.6,C1981739754,4451096.68,4534092.84,0,0,6322515,16,28,1,0,0,0.0,,,,,0.35039616657255485,82996.15,0.35039616657255485,,37,9153698.049999999,247397.24459459455,380.0,308.0,0.33547726101802106,0.0,0.0,0.0,0.0,0.0,0.0,0.6104323642968704,3124
684,TRANSFER,1278884.19,C216129089,82908.43,0.0,C1905035004,1606540.18,2885424.36,0,0,6305412,12,28,1,0,0,0.0,,,,,15.425261218913445,82908.43,1.0,,1,1606540.1800000002,1606540.1800000002,395.0,289.0,0.796048680214148,0.0,0.0,0.0,0.0,0.0,0.0,0.6104299471196482,3125
691,CASH_IN,427114.92,C2147113201,4547281.91,4974396.83,C458041639,5789860.88,5362745.96,0,0,6337062,19,28,0,0,0,0.0,,,,,0.09392752163896519,-427114.9199999999,-0.09392752163896519,,7,5789860.89,827122.9842857142,394.0,297.0,0.5163862304816101,0.0,0.0,0.0,0.0,0.0,0.0,0.6104138599260746,3126
684,CASH_IN,96787.92,C1505847289,146.0,96933.92,C1744411867,2423631.44,2326843.52,0,0,6307700,12,28,0,0,0,0.0,,,,,662.9309589041096,-96787.92,-662.9309589041096,,17,3626953.3000000003,213350.19411764707,420.0,264.0,0.4536575202112472,0.0,0.0,0.0,0.0,0.0,0.0,0.6103911101325701,3127
692,CASH_OUT,7473.42,C244557803,161809.16,154335.74,C922502124,7528063.1,7535536.52,0,0,6345502,20,28,0,1,0,0.0,,,,,0.0461866312142032,7473.420000000013,0.04618663121420328,,32,10819057.09,338095.5340625,374.0,318.0,0.02210446233998013,0.0,0.0,0.0,0.0,0.0,0.0,0.610389281110083,3128
656,TRANSFER,339967.36,C2022208288,0.0,0.0,C475148226,6135406.51,6475373.88,0,0,6283150,8,27,1,0,0,0.0,,,,,,0.0,,,37,11021554.040000001,297879.8389189189,538.0,118.0,1.1412902639998306,0.0,0.0,0.0,0.0,0.0,0.0,0.6103809126524208,3129
684,CASH_IN,155110.14,C1472915676,166.0,155276.14,C1609760944,0.0,0.0,0,0,6305198,12,28,0,0,0,0.0,,,,,934.3984337349399,-155110.14,-934.3984337349399,,1,381400.27,381400.27,356.0,328.0,0.40668597324275624,0.0,0.0,0.0,0.0,0.0,0.0,0.6103741833069755,3130
688,TRANSFER,500205.37,C41951322,1.0,0.0,C1082922867,543536.41,1043741.78,0,0,6322665,16,28,1,0,0,0.0,,,,,500205.37,1.0,1.0,,1,379105.9600000001,379105.9600000001,395.0,293.0,1.3194342025116141,0.0,0.0,0.0,0.0,0.0,0.0,0.6103715049377643,3131
687,TRANSFER,1369563.36,C1895274887,1034.0,0.0,C2029491132,922282.59,2291845.95,0,0,6314857,15,28,1,0,0,0.0,,,,,1324.5293617021277,1034.0,1.0,,3,1991014.6300000001,663671.5433333333,380.0,307.0,2.0636162176266883,0.0,0.0,0.0,0.0,0.0,0.0,0.6103677801267124,3132
687,CASH_IN,356794.62,C1857369265,1316179.93,1672974.55,C1740931648,7241630.93,6884836.32,0,0,6313176,15,28,0,0,0,0.0,,,,,0.2710834680483238,-356794.6200000001,-0.27108346804832384,,18,9040740.07,502263.33722222224,407.0,280.0,0.7103736099339044,0.0,0.0,0.0,0.0,0.0,0.0,0.6103463201253055,3133
686,CASH_IN,187713.86,C112644885,5154266.35,5341980.21,C1022023283,4340241.8,4618608.7,0,0,6308420,14,28,0,0,0,0.0,,,,,0.0364191229659678,-187713.86000000034,-0.03641912296596786,,40,7964069.47,199101.73674999998,397.0,289.0,0.9428037297118153,0.0,0.0,0.0,0.0,0.0,0.0,0.610343068361777,3134
688,TRANSFER,1278136.23,C1800672021,31284.0,0.0,C152611063,63674.33,1341810.56,0,0,6326454,16,28,1,0,0,0.0,,,,,40.85590813195243,31284.0,1.0,,6,259981.5,43330.25,403.0,285.0,29.497550325696253,0.0,0.0,0.0,0.0,0.0,0.0,0.6103359103875581,3135
661,CASH_IN,183690.18,C1024229592,183.0,183873.18,C1450473893,0.0,0.0,0,0,6290377,13,27,0,0,0,0.0,,,,,1003.7714754098361,-183690.18,-1003.7714754098361,,4,583808.5800000001,145952.14500000002,370.0,291.0,1.2585644424753057,0.0,0.0,0.0,0.0,0.0,0.0,0.6103317102010556,3136
688,CASH_IN,38053.79,C686240182,6617326.1,6655379.89,C72754208,7587523.34,7549469.55,0,0,6328632,16,28,0,0,0,0.0,,,,,0.0057506293969704775,-38053.79000000004,-0.0057506293969704836,,36,12743979.59,353999.43305555556,617.0,71.0,0.1074967540810382,0.0,0.0,0.0,0.0,0.0,0.0,0.6103280741644134,3137
684,CASH_IN,81990.56,C1182841842,4844755.0,4926745.56,C1380556886,6117992.68,6036002.12,0,0,6305520,12,28,0,0,0,0.0,,,,,0.016923571986612325,-81990.55999999959,-0.01692357198661224,,3,6122445.01,2040815.0033333332,403.0,281.0,0.04017540044839047,0.0,0.0,0.0,0.0,0.0,0.0,0.610323069653402,3138
642,CASH_IN,374414.76,C723929571,11107370.24,11481785.01,C1736806432,2125488.07,1751073.3,0,0,6278587,18,26,0,0,0,0.0,,,,,0.033708677383567615,-374414.76999999955,-0.03370867828387069,,13,4279126.48,329163.5753846154,406.0,236.0,1.137473244305693,0.0,0.0,0.0,0.0,0.0,0.0,0.6103225704134293,3139
681,CASH_OUT,349343.07,C162116341,0.0,0.0,C937863513,6611674.48,6961017.56,0,0,6300928,9,28,0,1,0,0.0,,,,,,0.0,,,35,11009441.34,314555.46685714286,351.0,330.0,1.110592905888538,0.0,0.0,0.0,0.0,0.0,0.0,0.6103105132563565,3140
637,TRANSFER,2201621.36,C696838157,0.0,0.0,C1769722428,7988478.71,10190100.07,0,0,6273519,13,26,1,0,0,0.0,,,,,,0.0,,,7,1603502.1400000001,229071.7342857143,574.0,63.0,9.61105640931667,0.0,0.0,0.0,0.0,0.0,0.0,0.6102750048978789,3141
691,CASH_OUT,52388.24,C1170294148,0.0,0.0,C1741383987,9945533.74,9997921.99,0,0,6336817,19,28,0,1,0,0.0,,,,,,0.0,,,7,10062734.77,1437533.5385714285,402.0,289.0,0.036443142781949725,0.0,0.0,0.0,0.0,0.0,0.0,0.6102725646934861,3142
667,TRANSFER,1042993.8,C1040483628,21763.0,0.0,C723357641,4137028.18,5180021.98,0,0,6293459,19,27,1,0,0,0.0,,,,,47.92509304783348,21763.0,1.0,,27,5409438.69,200349.58111111113,402.0,265.0,5.2058696315495165,0.0,0.0,0.0,0.0,0.0,0.0,0.610270250149637,3143
714,CASH_IN,138967.31,C1382435925,100411.0,239378.31,C89194871,11973113.04,11834145.73,0,0,6358403,18,29,0,0,0,0.0,,,,,1.3839849219707003,-138967.31,-1.3839849219707003,,3,11435261.27,3811753.7566666664,688.0,26.0,0.03645757802611186,0.0,0.0,0.0,0.0,0.0,0.0,0.6102567495565135,3144
705,TRANSFER,737673.73,C1296356420,19354.0,0.0,C40874800,9766.04,747439.77,0,0,6352986,9,29,1,0,0,0.0,,,,,38.1147943577555,19354.0,1.0,,1,9766.040000000037,9766.040000000037,396.0,309.0,75.53458003448657,0.0,0.0,0.0,0.0,0.0,0.0,0.6102519617915481,3145
684,TRANSFER,1432573.62,C1804105232,0.0,0.0,C340768337,3560649.55,4993223.17,0,0,6307511,12,28,1,0,0,0.0,,,,,,0.0,,,22,5846054.09,265729.7313636364,375.0,309.0,5.391092719089091,0.0,0.0,0.0,0.0,0.0,0.0,0.6102496651777253,3146
637,CASH_IN,171839.94,C2143451894,803917.33,975757.27,C502708869,7413329.08,7241489.14,0,0,6274795,13,26,0,0,0,0.0,,,,,0.21375324748876853,-171839.94000000006,-0.21375324748876862,,40,11502041.65,287551.04125,305.0,332.0,0.597598044691483,0.0,0.0,0.0,0.0,0.0,0.0,0.6102480074654162,3147
691,CASH_IN,253382.93,C174030379,574844.0,828226.93,C275690918,8265031.64,8011648.72,0,0,6335371,19,28,0,0,0,0.0,,,,,0.44078555225417676,-253382.93000000005,-0.44078555225417687,,3,4537965.0,1512655.0,402.0,289.0,0.1675087379475161,0.0,0.0,0.0,0.0,0.0,0.0,0.6102447903248097,3148
687,CASH_IN,226254.66,C281872603,31369.0,257623.66,C26191487,7507466.47,7281211.81,0,0,6320066,15,28,0,0,0,0.0,,,,,7.212683222289521,-226254.66,-7.212683222289521,,24,11783964.76,490998.5316666667,396.0,291.0,0.4608051662231889,0.0,0.0,0.0,0.0,0.0,0.0,0.610244779794347,3149
691,CASH_IN,232139.32,C478576202,3202520.58,3434659.9,C1316003819,5242249.76,5010110.44,0,0,6334136,19,28,0,0,0,0.0,,,,,0.07248644128931718,-232139.31999999983,-0.07248644128931712,,1,5242249.76,5242249.76,394.0,297.0,0.044282384592068735,0.0,0.0,0.0,0.0,0.0,0.0,0.610218919707845,3150
659,CASH_OUT,245554.93,C1394195599,410.0,0.0,C782652273,6018588.19,6264143.12,0,0,6285545,11,27,0,1,0,0.0,,,,,598.9144634146342,410.0,1.0,,29,10034095.44,346003.29103448277,396.0,263.0,0.7096895791535345,0.0,0.0,0.0,0.0,0.0,0.0,0.6101844264392237,3151
644,TRANSFER,1343436.87,C1549416321,0.0,0.0,C2132056001,7730528.44,9073965.32,0,0,6279588,20,26,1,0,0,0.0,,,,,,0.0,,,9,4242538.2,471393.13333333336,403.0,241.0,2.849928806769495,0.0,0.0,0.0,0.0,0.0,0.0,0.6101481210230387,3152
670,CASH_IN,101390.8,C1647792389,70740.0,172130.8,C1943216912,8517648.69,8416257.89,0,0,6295025,22,27,0,0,0,0.0,,,,,1.433288097257563,-101390.79999999999,-1.4332880972575628,,30,11788311.959999999,392943.73199999996,376.0,294.0,0.25802880092766056,0.0,0.0,0.0,0.0,0.0,0.0,0.610122608604617,3153
690,CASH_OUT,399312.81,C594094255,14458.0,0.0,C1205232478,8752368.55,9151681.36,0,0,6331387,18,28,0,1,0,0.0,,,,,27.618813805505603,14458.0,1.0,,29,12520956.03,431757.1044827586,348.0,342.0,0.9248552157083169,0.0,0.0,0.0,0.0,0.0,0.0,0.6100885253932928,3154
681,CASH_OUT,205694.41,C326324649,9406.0,0.0,C49388214,5534797.58,5740491.99,0,0,6298301,9,28,0,1,0,0.0,,,,,21.868425473102274,9406.0,1.0,,41,11221421.32,273693.2029268293,330.0,351.0,0.7515510352480018,0.0,0.0,0.0,0.0,0.0,0.0,0.6100757653877638,3155
698,TRANSFER,1480532.99,C1837009063,0.0,0.0,C1774881901,2360355.76,3840888.75,0,0,6351087,2,29,1,0,0,0.0,,,,,,0.0,,,12,3903604.24,325300.35333333333,395.0,303.0,4.551279993486225,0.0,0.0,0.0,0.0,0.0,0.0,0.6100612723469739,3156
637,CASH_IN,1021.75,C1860143248,3203376.8,3204398.55,C1420579713,8728637.38,8727615.62,0,0,6276137,13,26,0,0,0,0.0,,,,,0.00031896029215170693,-1021.75,-0.00031896029215170693,,24,11109338.18,462889.0908333333,330.0,307.0,0.0022073322103153404,0.0,0.0,0.0,0.0,0.0,0.0,0.6100081007048387,3157
705,CASH_OUT,169219.51,C649382516,12289.0,0.0,C675598051,9291742.24,9460961.76,0,0,6353022,9,29,0,1,0,0.0,,,,,13.769998372528278,12289.0,1.0,,28,11342082.25,405074.3660714286,349.0,356.0,0.41774924353065773,0.0,0.0,0.0,0.0,0.0,0.0,0.6100053244401707,3158
649,CASH_IN,355708.63,C132767063,9384514.1,9740222.73,C1712200566,4120857.84,3765149.21,0,0,6281751,1,27,0,0,0,0.0,,,,,0.0379037876878463,-355708.6300000008,-0.037903787687846385,,28,5585000.08,199464.28857142857,644.0,5.0,1.7833198741870027,0.0,0.0,0.0,0.0,0.0,0.0,0.6100008607405791,3159
661,TRANSFER,572426.64,C1199506822,0.0,0.0,C286572493,4092785.83,4665212.47,0,0,6290525,13,27,1,0,0,0.0,,,,,,0.0,,,35,9953929.37,284397.98199999996,379.0,282.0,2.012766180598286,0.0,0.0,0.0,0.0,0.0,0.0,0.6099954991548103,3160
681,CASH_IN,161081.94,C369085738,5578158.45,5739240.38,C1197312376,4296392.46,4135310.52,0,0,6297629,9,28,0,0,0,0.0,,,,,0.028877261455346432,-161081.9299999997,-0.028877259662640042,,31,7965420.68,256949.05419354836,407.0,274.0,0.6269022491854128,0.0,0.0,0.0,0.0,0.0,0.0,0.6099479180606515,3161
661,CASH_IN,402794.86,C950297846,7932278.35,8335073.21,C363586244,3910692.08,3507897.23,0,0,6289789,13,27,0,0,0,0.0,,,,,0.05077921401989127,-402794.86000000034,-0.050779214019891314,,14,4999056.06,357075.4328571428,397.0,264.0,1.128038568145203,0.0,0.0,0.0,0.0,0.0,0.0,0.6099409435047375,3162
687,CASH_IN,109311.03,C93456740,11817907.26,11927218.29,C580286880,3775183.48,3949049.4,0,0,6313409,15,28,0,0,0,0.0,,,,,0.009249609731664115,-109311.02999999933,-0.009249609731664058,,13,5591440.66,430110.82,379.0,308.0,0.25414619887962825,0.0,0.0,0.0,0.0,0.0,0.0,0.6099358055037039,3163
684,CASH_OUT,216971.82,C1070124824,0.0,0.0,C1035275258,13083981.32,13300953.14,0,0,6307058,12,28,0,1,0,0.0,,,,,,0.0,,,37,15888163.51,429409.8245945946,589.0,95.0,0.5052791239810195,0.0,0.0,0.0,0.0,0.0,0.0,0.6099265133105776,3164
688,TRANSFER,783302.84,C254643603,139317.0,0.0,C767715334,4512729.07,5296031.91,0,0,6327452,16,28,1,0,0,0.0,,,,,5.622449808709633,139317.0,1.0,,23,8445756.61,367206.80913043476,404.0,284.0,2.1331381132471448,0.0,0.0,0.0,0.0,0.0,0.0,0.6099185082143112,3165
688,CASH_IN,288913.9,C536595370,15983600.55,16272514.45,C185462925,1997169.27,1708255.37,0,0,6323976,16,28,0,0,0,0.0,,,,,0.018075645665456774,-288913.8999999985,-0.01807564566545668,,11,3636391.8000000003,330581.07272727275,371.0,317.0,0.873957778697004,0.0,0.0,0.0,0.0,0.0,0.0,0.6099167507177246,3166
688,CASH_IN,247300.09,C325593426,20088708.36,20336008.44,C1475684708,737221.53,489921.45,0,0,6322264,16,28,0,0,0,0.0,,,,,0.012310402718196462,-247300.08000000194,-0.012310402220404476,,5,761773.12,152354.624,356.0,332.0,1.623187294925817,0.0,0.0,0.0,0.0,0.0,0.0,0.6098894045010423,3167
690,TRANSFER,345242.94,C1323623814,0.0,0.0,C690252386,12845768.53,13191011.47,0,0,6328885,18,28,1,0,0,0.0,,,,,,0.0,,,7,5924673.93,846381.99,525.0,165.0,0.40790440259722444,0.0,0.0,0.0,0.0,0.0,0.0,0.6098391169691352,3168
714,CASH_IN,408524.3,C1589578247,1087.0,409611.3,C814150801,0.0,0.0,0,0,6358286,18,29,0,0,0,0.0,,,,,375.8273229070837,-408524.3,-375.8273229070837,,1,341956.42,341956.42,420.0,294.0,1.194667729882071,0.0,0.0,0.0,0.0,0.0,0.0,0.6098376274368267,3169
