hour,type,txn_count,fraud_count,total_amount,fraud_rate
266,CASH_IN,174,0,2.5538158e+07,0.0
266,CASH_OUT,82,5,4.234545e+07,0.06097560975609756
266,DEBIT,39,0,121378.484,0.0
266,PAYMENT,438,0,2.4535315e+06,0.0
266,TRANSFER,34,5,3.454662e+07,0.14705882352941177
267,CASH_IN,1,0,44418.9,0.0
267,CASH_OUT,18,4,8.31422e+06,0.2222222222222222
267,PAYMENT,30,0,72927.5,0.0
267,TRANSFER,28,4,4.5957892e+07,0.14285714285714285
268,CASH_OUT,3,3,4.0452075e+06,1.0
268,TRANSFER,3,3,4.0452075e+06,1.0
269,CASH_OUT,7,7,1.539345e+07,1.0
269,TRANSFER,7,7,1.539345e+07,1.0
270,CASH_OUT,8,8,3.7268548e+06,1.0
270,TRANSFER,8,8,3.7268548e+06,1.0
271,CASH_OUT,6,6,1.0805938e+07,1.0
271,TRANSFER,6,6,1.0805938e+07,1.0
272,CASH_OUT,6,6,7.3814645e+06,1.0
272,TRANSFER,6,6,7.3814645e+06,1.0
273,CASH_IN,1706,0,2.6580578e+08,0.0
273,CASH_OUT,2509,10,3.824155e+08,0.0039856516540454365
273,DEBIT,73,0,296416.5,0.0
273,PAYMENT,2859,0,2.0289674e+07,0.0
273,TRANSFER,724,10,3.8872074e+08,0.013812154696132596
274,CASH_IN,4214,0,6.538193e+08,0.0
274,CASH_OUT,6515,10,1.00658195e+09,0.0015349194167306216
274,DEBIT,103,0,520373.16,0.0
274,PAYMENT,6691,0,5.862085e+07,0.0
274,TRANSFER,1679,10,1.1067022e+09,0.005955926146515783
275,CASH_IN,5484,0,8.485558e+08,0.0
275,CASH_OUT,9070,5,1.4019265e+09,0.0005512679162072767
275,DEBIT,135,0,1.05418e+06,0.0
275,PAYMENT,8151,0,8.074559e+07,0.0
275,TRANSFER,1957,5,1.1760221e+09,0.0025549310168625446
276,CASH_IN,5985,0,9.477672e+08,0.0
276,CASH_OUT,9635,5,1.4022629e+09,0.0005189413596263622
276,DEBIT,147,0,722528.75,0.0
276,PAYMENT,8352,0,9.257011e+07,0.0
276,TRANSFER,2264,5,1.9692995e+09,0.002208480565371025
277,CASH_IN,5932,0,9.210634e+08,0.0
277,CASH_OUT,9337,7,1.4352467e+09,0.0007497054728499518
277,DEBIT,144,0,663739.7,0.0
277,PAYMENT,8403,0,8.773508e+07,0.0
277,TRANSFER,2109,7,1.5995337e+09,0.003319108582266477
278,CASH_IN,5715,0,9.129367e+08,0.0
278,CASH_OUT,9070,2,1.3723588e+09,0.0002205071664829107
278,DEBIT,140,0,693743.06,0.0
278,PAYMENT,8670,0,8.6517496e+07,0.0
278,TRANSFER,2142,2,1.6501484e+09,0.0009337068160597573
279,CASH_IN,5694,0,9.0548864e+08,0.0
279,CASH_OUT,9242,11,1.4399949e+09,0.0011902185674096516
279,DEBIT,141,0,521783.4,0.0
279,PAYMENT,8738,0,8.606269e+07,0.0
279,TRANSFER,2110,11,1.7991882e+09,0.005213270142180095
280,CASH_IN,5891,0,9.096229e+08,0.0
280,CASH_OUT,9087,2,1.3671432e+09,0.00022009464069549907
280,DEBIT,148,0,479147.03,0.0
280,PAYMENT,8713,0,9.096331e+07,0.0
280,TRANSFER,2117,2,1.6999182e+09,0.000944733112895607
281,CASH_IN,5867,0,8.937549e+08,0.0
281,CASH_OUT,10224,9,1.4812287e+09,0.0008802816901408451
281,DEBIT,134,0,597586.4,0.0
281,PAYMENT,9395,0,9.639243e+07,0.0
281,TRANSFER,2158,9,2.032344e+09,0.004170528266913809
282,CASH_IN,6554,0,9.779367e+08,0.0
282,CASH_OUT,11911,9,1.6292302e+09,0.0007556040634707414
282,DEBIT,183,0,1.7406398e+06,0.0
282,PAYMENT,10137,0,1.0698927e+08,0.0
282,TRANSFER,2333,9,2.365259e+09,0.0038576939562794685
283,CASH_IN,7662,0,1.1302454e+09,0.0
283,CASH_OUT,14076,4,1.8921832e+09,0.0002841716396703609
283,DEBIT,171,0,2.9458225e+06,0.0
283,PAYMENT,12015,0,1.3796896e+08,0.0
283,TRANSFER,2720,4,3.095228e+09,0.0014705882352941176
284,CASH_IN,6819,0,9.8230163e+08,0.0
284,CASH_OUT,11938,8,1.6284861e+09,0.0006701289998324678
284,DEBIT,151,0,768944.1,0.0
284,PAYMENT,12153,0,1.4672926e+08,0.0
284,TRANSFER,2388,8,3.1647613e+09,0.0033500837520938024
285,CASH_IN,2747,0,4.1152573e+08,0.0
285,CASH_OUT,4044,8,6.3923366e+08,0.0019782393669634025
285,DEBIT,109,0,831565.9,0.0
285,PAYMENT,6288,0,7.62991e+07,0.0
285,TRANSFER,1078,8,1.7150886e+09,0.0074211502782931356
286,CASH_IN,2201,0,3.5462195e+08,0.0
286,CASH_OUT,2556,4,4.3063965e+08,0.001564945226917058
286,DEBIT,120,0,323351.1,0.0
286,PAYMENT,5539,0,6.925412e+07,0.0
286,TRANSFER,917,4,1.5805481e+09,0.004362050163576881
287,CASH_IN,970,0,1.6405278e+08,0.0
287,CASH_OUT,1303,5,2.386564e+08,0.003837298541826554
287,DEBIT,96,0,417774.12,0.0
287,PAYMENT,3944,0,7.265179e+07,0.0
287,TRANSFER,576,5,9.688797e+08,0.008680555555555556
288,CASH_IN,533,0,9.490049e+07,0.0
288,CASH_OUT,671,5,1.2546684e+08,0.007451564828614009
288,DEBIT,100,0,276872.28,0.0
288,PAYMENT,2366,0,9.032883e+07,0.0
288,TRANSFER,348,5,6.295557e+08,0.014367816091954023
289,CASH_IN,220,0,3.63346e+07,0.0
289,CASH_OUT,176,6,3.5700876e+07,0.03409090909090909
289,DEBIT,58,0,190691.84,0.0
289,PAYMENT,889,0,1.0387016e+07,0.0
289,TRANSFER,94,6,1.18329656e+08,0.06382978723404255
290,CASH_IN,147,0,2.722888e+07,0.0
290,CASH_OUT,49,4,1.0925434e+07,0.08163265306122448
290,DEBIT,30,0,137386.34,0.0
290,PAYMENT,241,0,2.542385e+06,0.0
290,TRANSFER,20,4,1.131412e+07,0.2
291,CASH_OUT,15,5,6.4608255e+06,0.3333333333333333
291,PAYMENT,13,0,62040.16,0.0
291,TRANSFER,16,5,4.888715e+07,0.3125
292,CASH_OUT,4,4,3.0054415e+06,1.0
292,TRANSFER,4,4,3.0054415e+06,1.0
293,CASH_OUT,2,2,764798.75,1.0
293,TRANSFER,2,2,764798.75,1.0
294,CASH_OUT,9,9,1.3408398e+07,1.0
294,TRANSFER,9,9,1.3408398e+07,1.0
295,CASH_OUT,5,5,6.6244225e+06,1.0
295,TRANSFER,5,5,6.6244225e+06,1.0
296,CASH_OUT,11,11,2.4936704e+07,1.0
296,TRANSFER,11,11,2.4936704e+07,1.0
297,CASH_IN,4843,0,8.804126e+08,0.0
297,CASH_OUT,7017,4,1.4188387e+09,0.0005700441784238278
297,DEBIT,102,0,459632.4,0.0
297,PAYMENT,6906,0,1.7226344e+08,0.0
297,TRANSFER,1741,4,3.5392538e+09,0.0022975301550832855
298,CASH_IN,6924,0,1.2599638e+09,0.0
298,CASH_OUT,10782,2,2.1209326e+09,0.0001854943424225561
298,DEBIT,123,0,975588.1,0.0
298,PAYMENT,9129,0,2.2651712e+08,0.0
298,TRANSFER,2621,2,5.809589e+09,0.0007630675314765357
299,CASH_IN,7500,0,1.3514138e+09,0.0
299,CASH_OUT,11547,5,2.2741256e+09,0.00043301290378453276
299,DEBIT,167,0,4.793601e+06,0.0
299,PAYMENT,10259,0,2.1454264e+08,0.0
299,TRANSFER,2467,5,5.0066934e+09,0.002026753141467369
300,CASH_IN,7100,0,1.3364735e+09,0.0
300,CASH_OUT,11657,4,2.1938232e+09,0.00034314146006691256
300,DEBIT,170,0,1.0013452e+06,0.0
300,PAYMENT,9735,0,1.8880653e+08,0.0
300,TRANSFER,2514,4,5.881953e+09,0.0015910898965791568
301,CASH_IN,6807,0,1.2604859e+09,0.0
301,CASH_OUT,11601,2,2.257636e+09,0.000172398931126627
301,DEBIT,171,0,844813.94,0.0
301,PAYMENT,9743,0,1.8039171e+08,0.0
301,TRANSFER,2559,2,5.1762826e+09,0.0007815552950371239
302,CASH_IN,6563,0,1.2203736e+09,0.0
302,CASH_OUT,10748,4,2.0691187e+09,0.0003721622627465575
302,DEBIT,182,0,638079.4,0.0
302,PAYMENT,9151,0,1.6891771e+08,0.0
302,TRANSFER,2483,4,5.8259154e+09,0.0016109544905356424
303,CASH_IN,5845,0,1.0894569e+09,0.0
303,CASH_OUT,8847,7,1.7737078e+09,0.0007912286650842093
303,DEBIT,160,0,1.0025319e+06,0.0
303,PAYMENT,7745,0,1.8235414e+08,0.0
303,TRANSFER,2117,7,8.678193e+09,0.0033065658951346244
304,CASH_IN,6065,0,1.05620064e+09,0.0
304,CASH_OUT,9135,1,1.7498758e+09,0.00010946907498631637
304,DEBIT,164,0,610640.0,0.0
304,PAYMENT,7873,0,1.2437225e+08,0.0
304,TRANSFER,3460,1,2.203249e+10,0.00028901734104046245
305,CASH_IN,7633,0,1.3653815e+09,0.0
305,CASH_OUT,12967,7,2.407667e+09,0.0005398318809285109
305,DEBIT,217,0,994838.9,0.0
305,PAYMENT,10235,0,1.7910323e+08,0.0
305,TRANSFER,3543,7,1.50521e+10,0.0019757267852102737
306,CASH_IN,9917,0,1.7269007e+09,0.0
306,CASH_OUT,17129,6,2.8741878e+09,0.00035028314554264695
306,DEBIT,256,0,1.2224669e+06,0.0
306,PAYMENT,12995,0,1.8411243e+08,0.0
306,TRANSFER,3318,6,3.169003e+09,0.0018083182640144665
307,CASH_IN,10880,0,1.7933427e+09,0.0
307,CASH_OUT,17855,8,2.718907e+09,0.0004480537664519742
307,DEBIT,224,0,1.1358068e+06,0.0
307,PAYMENT,14379,0,1.9285722e+08,0.0
307,TRANSFER,3630,8,3.8057626e+09,0.0022038567493112946
308,CASH_IN,7741,0,1.1763489e+09,0.0
308,CASH_OUT,13235,3,1.9849386e+09,0.00022667170381564036
308,DEBIT,182,0,625282.56,0.0
308,PAYMENT,13063,0,1.9470094e+08,0.0
308,TRANSFER,2762,3,2.987353e+09,0.0010861694424330196
309,CASH_IN,3084,0,4.7743053e+08,0.0
309,CASH_OUT,4211,4,6.77532e+08,0.000949893137022085
309,DEBIT,91,0,239815.23,0.0
309,PAYMENT,6487,0,1.1310531e+08,0.0
309,TRANSFER,1274,4,1.6328462e+09,0.0031397174254317113
310,CASH_IN,2197,0,3.532021e+08,0.0
310,CASH_OUT,2524,5,4.409845e+08,0.0019809825673534074
310,DEBIT,98,0,285890.44,0.0
310,PAYMENT,5495,0,9.29581e+07,0.0
310,TRANSFER,1079,5,1.4637917e+09,0.004633920296570899
311,CASH_IN,1800,0,3.014485e+08,0.0
311,CASH_OUT,1780,8,3.2319613e+08,0.0044943820224719105
311,DEBIT,139,0,405076.9,0.0
311,PAYMENT,5361,0,5.5868404e+07,0.0
311,TRANSFER,783,8,1.1628187e+09,0.010217113665389528
312,CASH_IN,574,0,9.781871e+07,0.0
312,CASH_OUT,578,5,1.1849778e+08,0.00865051903114187
312,DEBIT,92,0,208544.52,0.0
312,PAYMENT,1761,0,1.7326082e+07,0.0
312,TRANSFER,261,5,3.8877504e+08,0.019157088122605363
313,CASH_IN,223,0,4.0084424e+07,0.0
313,CASH_OUT,131,5,3.2684704e+07,0.03816793893129771
313,DEBIT,69,0,233867.92,0.0
313,PAYMENT,760,0,2.3815064e+07,0.0
313,TRANSFER,122,5,1.6733067e+08,0.040983606557377046
314,CASH_IN,143,0,2.4233058e+07,0.0
314,CASH_OUT,70,3,1.843191e+07,0.04285714285714286
314,DEBIT,21,0,61574.46,0.0
314,PAYMENT,253,0,1.7360545e+06,0.0
314,TRANSFER,25,3,2.6477548e+07,0.12
315,CASH_OUT,6,6,1.660086e+07,1.0
315,TRANSFER,6,6,1.660086e+07,1.0
316,CASH_OUT,6,6,4.6397125e+06,1.0
316,TRANSFER,6,6,4.6397125e+06,1.0
317,CASH_OUT,10,10,3.177044e+06,1.0
317,TRANSFER,10,10,3.177044e+06,1.0
318,CASH_OUT,3,3,1.6923548e+06,1.0
318,TRANSFER,3,3,1.6923548e+06,1.0
319,CASH_OUT,4,4,6.1101915e+06,1.0
319,TRANSFER,4,4,6.1101915e+06,1.0
320,CASH_OUT,7,7,1.0382224e+07,1.0
320,TRANSFER,7,7,1.0382224e+07,1.0
321,CASH_IN,3947,0,6.744207e+08,0.0
321,CASH_OUT,5987,4,1.1173522e+09,0.0006681142475363287
321,DEBIT,133,0,481986.84,0.0
321,PAYMENT,6036,0,9.195398e+07,0.0
321,TRANSFER,1665,4,2.7319588e+09,0.0024024024024024023
322,CASH_IN,6053,0,1.0967443e+09,0.0
322,CASH_OUT,9677,8,1.9060093e+09,0.0008267024904412524
322,DEBIT,231,0,916423.2,0.0
322,PAYMENT,8874,0,1.7843075e+08,0.0
322,TRANSFER,2312,8,4.432493e+09,0.0034602076124567475
323,CASH_IN,6640,0,1.25497e+09,0.0
323,CASH_OUT,11005,5,2.1950515e+09,0.00045433893684688776
323,DEBIT,265,0,1.2503709e+06,0.0
323,PAYMENT,9568,0,2.2501979e+08,0.0
323,TRANSFER,2406,5,4.18482e+09,0.0020781379883624274
324,CASH_IN,6672,0,1.2357952e+09,0.0
324,CASH_OUT,10657,5,2.0717335e+09,0.000469175190015952
324,DEBIT,238,0,1.4781679e+06,0.0
324,PAYMENT,9306,0,1.7745029e+08,0.0
324,TRANSFER,2557,5,3.820167e+09,0.0019554165037152915
325,CASH_IN,6423,0,1.1865819e+09,0.0
325,CASH_OUT,10328,5,1.9110353e+09,0.0004841208365608056
325,DEBIT,188,0,1.0422596e+06,0.0
325,PAYMENT,8584,0,1.3851982e+08,0.0
325,TRANSFER,2378,5,4.179135e+09,0.0021026072329688814
326,CASH_IN,5925,0,1.1155217e+09,0.0
326,CASH_OUT,9672,7,1.7958675e+09,0.0007237386269644334
326,DEBIT,166,0,743168.56,0.0
326,PAYMENT,8581,0,1.5399914e+08,0.0
326,TRANSFER,2311,7,5.4821586e+09,0.003028991778450887
327,CASH_IN,5727,0,1.02656326e+09,0.0
327,CASH_OUT,9071,5,1.7328529e+09,0.0005512071436445816
327,DEBIT,120,0,1.9668082e+06,0.0
327,PAYMENT,7641,0,1.5261387e+08,0.0
327,TRANSFER,2624,5,1.1410076e+10,0.0019054878048780487
328,CASH_IN,6372,0,1.1589884e+09,0.0
328,CASH_OUT,9694,9,1.868645e+09,0.0009284093253558903
328,DEBIT,142,0,2.239431e+06,0.0
328,PAYMENT,8128,0,1.7014725e+08,0.0
328,TRANSFER,2541,9,8.447689e+09,0.0035419126328217238
329,CASH_IN,7108,0,1.2738044e+09,0.0
329,CASH_OUT,12060,3,2.1361617e+09,0.0002487562189054726
329,DEBIT,181,0,2.0238362e+06,0.0
329,PAYMENT,10129,0,1.7941056e+08,0.0
329,TRANSFER,2683,3,2.51126e+09,0.0011181513231457323
330,CASH_IN,8042,0,1.3776019e+09,0.0
330,CASH_OUT,13952,5,2.337687e+09,0.00035837155963302754
330,DEBIT,237,0,815055.1,0.0
330,PAYMENT,11587,0,1.6040752e+08,0.0
330,TRANSFER,2864,5,2.057134e+09,0.0017458100558659217
331,CASH_IN,8568,0,1.4029916e+09,0.0
331,CASH_OUT,15178,3,2.412379e+09,0.00019765449993411517
331,DEBIT,234,0,804920.7,0.0
331,PAYMENT,13006,0,1.672173e+08,0.0
331,TRANSFER,3200,3,2.4245558e+09,0.0009375
332,CASH_IN,7789,0,1.2121829e+09,0.0
332,CASH_OUT,12457,3,1.8188538e+09,0.00024082844986754435
332,DEBIT,183,0,561334.4,0.0
332,PAYMENT,13031,0,1.6658595e+08,0.0
332,TRANSFER,2696,3,2.034397e+09,0.001112759643916914
333,CASH_IN,3081,0,4.9450474e+08,0.0
333,CASH_OUT,3798,4,6.106705e+08,0.00105318588730911
333,DEBIT,111,0,403432.6,0.0
333,PAYMENT,6311,0,1.0860261e+08,0.0
333,TRANSFER,1252,4,1.3051939e+09,0.003194888178913738
334,CASH_IN,2257,0,3.542169e+08,0.0
334,CASH_OUT,2509,2,4.184399e+08,0.0007971303308090873
334,DEBIT,140,0,476053.3,0.0
334,PAYMENT,6035,0,8.410834e+07,0.0
334,TRANSFER,1075,2,1.1081981e+09,0.0018604651162790699
335,CASH_IN,1799,0,2.9355453e+08,0.0
335,CASH_OUT,1874,2,3.168053e+08,0.0010672358591248667
335,DEBIT,124,0,397276.8,0.0
335,PAYMENT,5762,0,5.596537e+07,0.0
335,TRANSFER,897,2,9.8397574e+08,0.002229654403567447
336,CASH_IN,529,0,8.771504e+07,0.0
336,CASH_OUT,470,9,9.041635e+07,0.019148936170212766
336,DEBIT,98,0,200077.17,0.0
336,PAYMENT,1581,0,1.5702457e+07,0.0
336,TRANSFER,254,9,2.7580157e+08,0.03543307086614173
337,CASH_IN,81,0,1.3346458e+07,0.0
337,CASH_OUT,78,5,1.4250909e+07,0.0641025641025641
337,DEBIT,18,0,46477.82,0.0
337,PAYMENT,123,0,867245.3,0.0
337,TRANSFER,20,5,9.000635e+06,0.25
338,CASH_IN,150,0,2.6297834e+07,0.0
338,CASH_OUT,61,2,1.2542849e+07,0.03278688524590164
338,DEBIT,37,0,116758.36,0.0
338,PAYMENT,269,0,2.4779582e+06,0.0
338,TRANSFER,12,2,1.2660827e+07,0.16666666666666666
339,CASH_OUT,5,5,2.419889e+06,1.0
339,TRANSFER,5,5,2.419889e+06,1.0
340,CASH_OUT,5,5,1.028829e+07,1.0
340,TRANSFER,5,5,1.028829e+07,1.0
341,CASH_OUT,5,5,4.840637e+06,1.0
341,TRANSFER,5,5,4.840637e+06,1.0
342,CASH_OUT,7,7,1.4363818e+06,1.0
342,TRANSFER,7,7,1.4363818e+06,1.0
343,CASH_OUT,6,6,2.6499618e+06,1.0
343,TRANSFER,6,6,2.6499618e+06,1.0
344,CASH_OUT,3,3,2.6230772e+06,1.0
344,TRANSFER,3,3,2.6230772e+06,1.0
345,CASH_IN,3236,0,5.4057005e+08,0.0
345,CASH_OUT,4645,6,9.1271194e+08,0.0012917115177610333
345,DEBIT,112,0,475994.44,0.0
345,PAYMENT,5234,0,8.197341e+07,0.0
345,TRANSFER,1443,6,2.2393777e+09,0.004158004158004158
346,CASH_IN,5961,0,1.0510913e+09,0.0
346,CASH_OUT,9225,3,1.7320842e+09,0.0003252032520325203
346,DEBIT,198,0,788044.25,0.0
346,PAYMENT,8434,0,1.514788e+08,0.0
346,TRANSFER,2255,3,2.8912184e+09,0.0013303769401330377
347,CASH_IN,7128,0,1.2640968e+09,0.0
347,CASH_OUT,10750,0,2.051324e+09,0.0
347,DEBIT,263,0,973611.56,0.0
347,PAYMENT,9438,0,2.0823014e+08,0.0
347,TRANSFER,2643,0,3.4398316e+09,0.0
348,CASH_IN,6952,0,1.2331973e+09,0.0
348,CASH_OUT,10256,4,1.9589884e+09,0.000390015600624025
348,DEBIT,228,0,2.6853178e+06,0.0
348,PAYMENT,9442,0,1.8673512e+08,0.0
348,TRANSFER,2589,4,4.5476014e+09,0.001544998068752414
349,CASH_IN,6570,0,1.1893618e+09,0.0
349,CASH_OUT,10774,9,2.0576339e+09,0.0008353443475032485
349,DEBIT,226,0,819928.8,0.0
349,PAYMENT,9419,0,1.9072859e+08,0.0
349,TRANSFER,2563,9,2.263172e+09,0.00351150994927819
350,CASH_IN,6442,0,1.1114093e+09,0.0
350,CASH_OUT,10273,7,1.8641197e+09,0.0006813978389954249
350,DEBIT,192,0,701471.06,0.0
350,PAYMENT,8981,0,1.4119226e+08,0.0
350,TRANSFER,2357,7,2.5228726e+09,0.002969876962240136
351,CASH_IN,6155,0,1.1115996e+09,0.0
351,CASH_OUT,9733,9,1.8299951e+09,0.0009246892016849893
351,DEBIT,199,0,1.1440364e+06,0.0
351,PAYMENT,8449,0,1.0963384e+08,0.0
351,TRANSFER,2391,9,2.1198413e+09,0.0037641154328732747
352,CASH_IN,6215,0,1.1142353e+09,0.0
352,CASH_OUT,9936,8,1.8254676e+09,0.0008051529790660225
352,DEBIT,240,0,849105.56,0.0
352,PAYMENT,8563,0,1.2058201e+08,0.0
352,TRANSFER,2185,8,1.9866995e+09,0.0036613272311212816
353,CASH_IN,6939,0,1.2206345e+09,0.0
353,CASH_OUT,11173,4,1.9709443e+09,0.0003580059070974671
353,DEBIT,267,0,793752.06,0.0
353,PAYMENT,9459,0,1.29391064e+08,0.0
353,TRANSFER,2582,4,3.457625e+09,0.001549186676994578
354,CASH_IN,8918,0,1.5029167e+09,0.0
354,CASH_OUT,15596,6,2.522923e+09,0.00038471402923826624
354,DEBIT,316,0,1.3011122e+06,0.0
354,PAYMENT,12510,0,1.5256635e+08,0.0
354,TRANSFER,3356,6,2.785508e+09,0.0017878426698450535
355,CASH_IN,10059,0,1.5527831e+09,0.0
355,CASH_OUT,17101,4,2.5560993e+09,0.00023390445003216187
355,DEBIT,311,0,996706.94,0.0
355,PAYMENT,13853,0,1.5640443e+08,0.0
355,TRANSFER,3463,4,2.96797e+09,0.001155067860236789
356,CASH_IN,7308,0,1.0883757e+09,0.0
356,CASH_OUT,11623,3,1.6399986e+09,0.00025810892196506923
356,DEBIT,199,0,676387.7,0.0
356,PAYMENT,11760,0,1.2393973e+08,0.0
356,TRANSFER,2638,3,1.8405452e+09,0.0011372251705837756
357,CASH_IN,3199,0,4.7423574e+08,0.0
357,CASH_OUT,4149,9,6.436701e+08,0.0021691973969631237
357,DEBIT,120,0,482587.84,0.0
357,PAYMENT,6381,0,7.193462e+07,0.0
357,TRANSFER,1247,9,1.1007828e+09,0.007217321571772253
358,CASH_IN,2340,0,3.581724e+08,0.0
358,CASH_OUT,2651,5,4.3133152e+08,0.001886080724254998
358,DEBIT,122,0,421695.34,0.0
358,PAYMENT,5875,0,8.885613e+07,0.0
358,TRANSFER,1062,5,8.757207e+08,0.004708097928436911
359,CASH_IN,1482,0,2.4704803e+08,0.0
359,CASH_OUT,1457,6,2.4808646e+08,0.004118050789293068
359,DEBIT,143,0,1.5093119e+06,0.0
359,PAYMENT,4273,0,3.8941556e+07,0.0
359,TRANSFER,636,6,5.461346e+08,0.009433962264150943
360,CASH_IN,501,0,8.827359e+07,0.0
360,CASH_OUT,663,4,1.1854695e+08,0.006033182503770739
360,DEBIT,80,0,164473.23,0.0
360,PAYMENT,1961,0,1.600192e+07,0.0
360,TRANSFER,303,4,2.5203952e+08,0.013201320132013201
361,CASH_IN,228,0,3.856994e+07,0.0
361,CASH_OUT,237,7,4.734643e+07,0.029535864978902954
361,DEBIT,74,0,104258.24,0.0
361,PAYMENT,812,0,1.954785e+07,0.0
361,TRANSFER,90,7,6.4558828e+07,0.07777777777777778
362,CASH_IN,145,0,2.6058864e+07,0.0
362,CASH_OUT,71,10,3.5065428e+07,0.14084507042253522
362,DEBIT,24,0,84230.67,0.0
362,PAYMENT,222,0,1.3925721e+06,0.0
362,TRANSFER,42,10,5.786846e+07,0.23809523809523808
363,CASH_OUT,7,7,1.9013906e+07,1.0
363,TRANSFER,7,7,1.9013906e+07,1.0
364,CASH_OUT,3,3,3.854188e+06,1.0
364,TRANSFER,3,3,3.854188e+06,1.0
365,CASH_OUT,7,7,9.368998e+06,1.0
365,TRANSFER,7,7,9.368998e+06,1.0
366,CASH_OUT,5,5,1.1625368e+07,1.0
366,TRANSFER,5,5,1.1625368e+07,1.0
367,CASH_OUT,7,7,3.482735e+06,1.0
367,TRANSFER,7,7,3.482735e+06,1.0
368,CASH_OUT,3,3,1.4504694e+06,1.0
368,TRANSFER,3,3,1.4504694e+06,1.0
369,CASH_IN,3263,0,5.378971e+08,0.0
369,CASH_OUT,4551,3,8.334898e+08,0.0006591957811470006
369,DEBIT,83,0,423649.38,0.0
369,PAYMENT,5228,0,7.794992e+07,0.0
369,TRANSFER,1365,3,1.8335814e+09,0.002197802197802198
370,CASH_IN,6071,0,1.0885613e+09,0.0
370,CASH_OUT,8810,9,1.7046132e+09,0.0010215664018161181
370,DEBIT,167,0,963500.2,0.0
370,PAYMENT,8236,0,1.1714875e+08,0.0
370,TRANSFER,2145,9,3.4259674e+09,0.004195804195804196
371,CASH_IN,6377,0,1.1506426e+09,0.0
371,CASH_OUT,10096,3,1.9061437e+09,0.0002971473851030111
371,DEBIT,179,0,672745.2,0.0
371,PAYMENT,9148,0,1.5298451e+08,0.0
371,TRANSFER,2588,3,2.7584207e+09,0.00115919629057187
372,CASH_IN,6763,0,1.3078528e+09,0.0
372,CASH_OUT,10775,4,1.9762404e+09,0.0003712296983758701
372,DEBIT,208,0,1.00718794e+06,0.0
372,PAYMENT,9281,0,1.3903406e+08,0.0
372,TRANSFER,2488,4,2.0824147e+09,0.001607717041800643
373,CASH_IN,6650,0,1.201014e+09,0.0
373,CASH_OUT,10434,6,2.0313015e+09,0.0005750431282346176
373,DEBIT,186,0,1.1460111e+06,0.0
373,PAYMENT,9134,0,1.3607979e+08,0.0
373,TRANSFER,2449,6,2.0379924e+09,0.002449979583503471
374,CASH_IN,6399,0,1.1175333e+09,0.0
374,CASH_OUT,10084,7,1.8676275e+09,0.0006941689805632685
374,DEBIT,161,0,900499.6,0.0
374,PAYMENT,8718,0,1.28838936e+08,0.0
374,TRANSFER,2365,7,1.8886982e+09,0.002959830866807611
375,CASH_IN,5848,0,1.05823226e+09,0.0
375,CASH_OUT,9330,5,1.7022831e+09,0.0005359056806002144
375,DEBIT,177,0,973033.44,0.0
375,PAYMENT,8460,0,1.254168e+08,0.0
375,TRANSFER,2288,5,2.623941e+09,0.0021853146853146855
376,CASH_IN,4409,0,7.7235635e+08,0.0
376,CASH_OUT,7044,2,1.310999e+09,0.00028392958546280523
376,DEBIT,123,0,808767.94,0.0
376,PAYMENT,6648,0,1.0294759e+08,0.0
376,TRANSFER,1898,2,3.9518618e+09,0.001053740779768177
377,CASH_IN,3864,0,6.3764685e+08,0.0
377,CASH_OUT,6609,5,1.2314611e+09,0.0007565441065214102
377,DEBIT,88,0,339393.4,0.0
377,PAYMENT,6011,0,7.764076e+07,0.0
377,TRANSFER,1611,5,1.01665114e+09,0.0031036623215394167
378,CASH_IN,7894,0,1.3028116e+09,0.0
378,CASH_OUT,14583,2,2.332525e+09,0.00013714599190838648
378,DEBIT,177,0,949463.1,0.0
378,PAYMENT,11502,0,1.4287352e+08,0.0
378,TRANSFER,2971,2,1.7523195e+09,0.0006731740154830024
379,CASH_IN,9026,0,1.412855e+09,0.0
379,CASH_OUT,16458,8,2.4409277e+09,0.00048608579414266616
379,DEBIT,204,0,913535.9,0.0
379,PAYMENT,12827,0,1.4958766e+08,0.0
379,TRANSFER,3244,8,1.8434702e+09,0.002466091245376079
380,CASH_IN,8155,0,1.2546533e+09,0.0
380,CASH_OUT,13362,7,1.9281576e+09,0.000523873671606047
380,DEBIT,178,0,1.0594665e+06,0.0
380,PAYMENT,13183,0,1.4607504e+08,0.0
380,TRANSFER,2815,7,1.4733005e+09,0.002486678507992895
381,CASH_IN,3111,0,4.5974253e+08,0.0
381,CASH_OUT,4197,2,6.289472e+08,0.0004765308553728854
381,DEBIT,78,0,1.4988009e+06,0.0
381,PAYMENT,6310,0,6.9975e+07,0.0
381,TRANSFER,1265,2,8.831446e+08,0.0015810276679841897
382,CASH_IN,2420,0,3.8919066e+08,0.0
382,CASH_OUT,2812,4,4.3494253e+08,0.001422475106685633
382,DEBIT,99,0,647154.94,0.0
382,PAYMENT,5479,0,6.972024e+07,0.0
382,TRANSFER,1019,4,7.629295e+08,0.003925417075564278
383,CASH_IN,1387,0,2.187158e+08,0.0
383,CASH_OUT,1454,7,2.5996341e+08,0.004814305364511692
383,DEBIT,115,0,539464.0,0.0
383,PAYMENT,4234,0,4.543272e+07,0.0
383,TRANSFER,628,7,5.3036954e+08,0.011146496815286623
